album_id,artist_id,artist,album_name,album_label,album_popularity,album_release_date,album_images.url
5WE08DoFDygpGcolyifVJz,38iqZSGa2pvToKrMISU8g1,TEDE,Vanillahajs,Wielkie Joł,48,2015-06-18,https://i.scdn.co/image/ab67616d0000b273dca239d9a05e63eb4b9eb406
4uTLwlIKUXPX4TN83PJ2cx,38iqZSGa2pvToKrMISU8g1,TEDE,S.P.O.R.T.,Projekt Klasyk,41,2014-07-15,https://i.scdn.co/image/ab67616d0000b2736cd439918a37e62fae356135
2Sgbegr1GTCK48akeuStBX,38iqZSGa2pvToKrMISU8g1,TEDE,#kurt_rolson,Wielkie Joł,35,2014-05-17,https://i.scdn.co/image/ab67616d0000b2733a79bea2416821a1da04a372
4DkPINgAdPVKMXZj8LafpB,38iqZSGa2pvToKrMISU8g1,TEDE,Elliminati,Wielkie Joł,31,2013-03-22,https://i.scdn.co/image/ab67616d0000b2732db1c765244eff9afc0f85c5
3gTquvDsXsqzCqYx4YOqam,38iqZSGa2pvToKrMISU8g1,TEDE,PAFFISTOTEDES,Wielkie Joł,14,2013-03-01,https://i.scdn.co/image/ab67616d0000b27397e1090df4c5e700b4ae571c
2PPpydPlvaKYDF2QsdnpzL,38iqZSGa2pvToKrMISU8g1,TEDE,MEFISTOTEDES,Wielkie Joł,17,2012-03-22,https://i.scdn.co/image/ab67616d0000b2736aad2c903bac3bd8b41fe7bf
2zNXjgxJTA42ogEKcLI91O,38iqZSGa2pvToKrMISU8g1,TEDE,ODKUPIENIE,Wielkie Joł,13,2012-03-22,https://i.scdn.co/image/ab67616d0000b2737dca2cbf4b09ec8beb1a517a
7a1chY2iEzcCS7P5SCsDjY,38iqZSGa2pvToKrMISU8g1,TEDE,Notes 3D,Wielkie Joł,16,2010-12-09,https://i.scdn.co/image/ab67616d0000b2732faf79a0dc384c8a5da2635a
7iDeE1O7BkwFDjPHXRktUC,38iqZSGa2pvToKrMISU8g1,TEDE,TYLKO PALMY,Tede Enterprise,35,2020-04-21,https://i.scdn.co/image/ab67616d0000b27360a55b3d0ed2307cc16e87f6
4Y1PZ69gv1w5tDP6mhk95o,38iqZSGa2pvToKrMISU8g1,TEDE,JAK ZAWSZE,Wielkie Joł,34,2020-03-13,https://i.scdn.co/image/ab67616d0000b2731b3e4114deadbda1b3ad4469
4cNIMWLX6Rfbj0Ndj5Zh8S,38iqZSGa2pvToKrMISU8g1,TEDE,ALLINKA,Wielkie Joł,41,2020-02-13,https://i.scdn.co/image/ab67616d0000b2734d06905939bc99e2373435b9
0X2Xf8vV4YzJE59aTABGIC,38iqZSGa2pvToKrMISU8g1,TEDE,KICKDOWN,Wielkie Joł,24,2020-02-07,https://i.scdn.co/image/ab67616d0000b273a5ced724c877d35832f7fea5
1bzI5DwzcpFBATpOcnvUcb,38iqZSGa2pvToKrMISU8g1,TEDE,TAŃCUJ,Wielkie Joł,30,2020-01-31,https://i.scdn.co/image/ab67616d0000b273ff907ecab384aa50bda6943d
3ZxsgyvI2R2MAKPy8PNKlH,38iqZSGa2pvToKrMISU8g1,TEDE,Smutna środa,Asfalt,17,2019-11-25,https://i.scdn.co/image/ab67616d0000b2734caae10160945cf7fc3bde74
51JMkwdyZdwabPqrjAu11V,38iqZSGa2pvToKrMISU8g1,TEDE,7IEDEM,Wielkie Joł,6,2019-07-10,https://i.scdn.co/image/ab67616d0000b2734a95f13db40f40472c19522a
5h4R3pVTerCoMKraCorDE7,38iqZSGa2pvToKrMISU8g1,TEDE,BIEŁYJE NOSY,Wielkie Joł,47,2019-05-20,https://i.scdn.co/image/ab67616d0000b273b3448d9dd4dc5ce1abb7e5da
3TdMLLbjSmcUe2h9V1j9FY,38iqZSGa2pvToKrMISU8g1,TEDE,CAFE O'BELGA,Wielkie Joł,6,2019-05-06,https://i.scdn.co/image/ab67616d0000b273f86a678700db7341a2733521
3fqVgXbD1YqsBl3WyrHSy8,38iqZSGa2pvToKrMISU8g1,TEDE,GANGIN',Wielkie Joł,10,2019-03-22,https://i.scdn.co/image/ab67616d0000b27312067f9419161c0878048c67
24jyq7cucOUgtfUsnRu72I,38iqZSGa2pvToKrMISU8g1,TEDE,MAMROTRAP,Wielkie Joł,4,2019-03-08,https://i.scdn.co/image/ab67616d0000b273d6c7633e2d58b2a823982d6d
7bXaFgJAWo1aXQ0JlcPYcN,38iqZSGa2pvToKrMISU8g1,TEDE,R. Kelly,Wielkie Joł,10,2019-02-22,https://i.scdn.co/image/ab67616d0000b2739af67ca2a7780adf850a2454
2vLwXVtYznykQwjFK5wXhh,38iqZSGa2pvToKrMISU8g1,TEDE,One Star,Wielkie Joł,9,2019-02-15,https://i.scdn.co/image/ab67616d0000b273d1e6e36895e376c94d171260
24qofpIcYFOGxXI420NJzE,38iqZSGa2pvToKrMISU8g1,TEDE,BOATEVER,Wielkie Joł,16,2018-12-27,https://i.scdn.co/image/ab67616d0000b2737e1812a8b7a7eb244c40312c
5pWq4djtDtO51FTu4lxKJL,38iqZSGa2pvToKrMISU8g1,TEDE,WYJE WYJE BANE,Wielkie Joł,5,2018-11-12,https://i.scdn.co/image/ab67616d0000b27362f41409ebbb182f268c85b9
2F6ZbwoWqpEbiRNgMkcjrl,38iqZSGa2pvToKrMISU8g1,TEDE,CTZK,Wielkie Joł,2,2018-07-21,https://i.scdn.co/image/ab67616d0000b2736fecf4ed4ce469233388a84a
0eCxlomOZFqGPJ4EuD3hen,38iqZSGa2pvToKrMISU8g1,TEDE,BAILANDO MELO,Wielkie Joł,11,2018-07-06,https://i.scdn.co/image/ab67616d0000b273fe1f42d814b54758ac83e5ef
0xD6llTpguh4TQrUzW1OJb,38iqZSGa2pvToKrMISU8g1,TEDE,STADNINA,Wielkie Joł,4,2018-05-29,https://i.scdn.co/image/ab67616d0000b27397db6159762c67ae940cd469
5gNWsy2GJWpEqvjEBPYkyx,38iqZSGa2pvToKrMISU8g1,TEDE,DRUGBOX,Wielkie Joł,2,2018-05-24,https://i.scdn.co/image/ab67616d0000b273dbbaa8fae5a205907dc65b98
1wmMU2Rx0OsVwW7CAPou1r,38iqZSGa2pvToKrMISU8g1,TEDE,WJNWJ,Wielkie Joł,2,2018-05-24,https://i.scdn.co/image/ab67616d0000b2739fd9fa245213f88c75960e57
2s7BKDxqiYD5MMyp55Y323,38iqZSGa2pvToKrMISU8g1,TEDE,HOT18BANGLASZ,Wielkie Joł,6,2018-04-11,https://i.scdn.co/image/ab67616d0000b273c0a9dfc3138c274ca75ed0fa
0qKMvKE82HWYd7Tn6CKBQy,38iqZSGa2pvToKrMISU8g1,TEDE,Guczi Sruczi Look,Wielkie Joł,20,2018-02-02,https://i.scdn.co/image/ab67616d0000b273b9afecfac8e4684acb2ace4b
6STjRNoBo9XUl9So6GKdqr,38iqZSGa2pvToKrMISU8g1,TEDE,Murrrda,Wielkie Joł,18,2017-12-31,https://i.scdn.co/image/ab67616d0000b2736959c2e1825e8997faba0029
4pzsiSz3vRAsukednq12Od,38iqZSGa2pvToKrMISU8g1,TEDE,Mamrotrap Freestyle,Wielkie Joł,5,2017-12-30,https://i.scdn.co/image/ab67616d0000b273f20b0ab30bd82c7def136878
6PSkR4UarpuShXAgiPoF3m,38iqZSGa2pvToKrMISU8g1,TEDE,Letnie Czartery EP,Wielkie Joł,17,2017-06-23,https://i.scdn.co/image/ab67616d0000b2738e4019e4b11dae8c9e323d47
6pNBLLDMQxJaqLzNu2H7h2,38iqZSGa2pvToKrMISU8g1,TEDE,T-Killa,Wielkie Joł,13,2017-06-22,https://i.scdn.co/image/ab67616d0000b273841ec9d39db7e88d55cedcfe
0jDOr72v91zJbAM01XgEd3,38iqZSGa2pvToKrMISU8g1,TEDE,#CTZK,Wielkie Joł,10,2017-06-13,https://i.scdn.co/image/ab67616d0000b27304777da15875b27dabc2e33f
1nWvf58lseXHCzXF0vDNuh,38iqZSGa2pvToKrMISU8g1,TEDE,Typowy Janusz,Wielkie Joł,6,2017-05-30,https://i.scdn.co/image/ab67616d0000b273c6ba35fbcfb0d3674a7f6acc
7LWNCHGSpJEq8eHFLUSYOM,38iqZSGa2pvToKrMISU8g1,TEDE,0000001,Wielkie Joł,2,2017-05-23,https://i.scdn.co/image/ab67616d0000b2730b7457ae08c2db05328ac6d0
2oQ26R7KzTkOkTKvkrBYzZ,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Biały Tunel,Alkopoligamia.com,42,2020-03-06,https://i.scdn.co/image/ab67616d0000b27352587c15bb9c6f6fec4dd07b
110Kra337HY5vLJXxmfYk6,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Rapersampler+,Alkopoligamia.com,30,2018-12-07,https://i.scdn.co/image/ab67616d0000b2737af885eecfbaa260899a4139
16w4H4p4bN7NTInfU4tVEY,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Rapersampler,Alkopoligamia.com,34,2018-03-16,https://i.scdn.co/image/ab67616d0000b273c460a756fbc2d87a164a4e34
0P6acqdsEmPMLytfY7bHpE,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Ała.,Alkopoligamia.com,39,2016-11-04,https://i.scdn.co/image/ab67616d0000b273216fd6d55cb35e6f8914ea34
4thjrCpxfLduruT5GhRMl2,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Loveyoursongs,Alkopoligamia.com,26,2016-03-01,https://i.scdn.co/image/ab67616d0000b273d4f743053735052dc9d07030
5PufSx9LIwHR3EtV2HLC0P,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Trzeba było zostać dresiarzem,Alkopoligamia.com,36,2014,https://i.scdn.co/image/ab67616d0000b273d038d93e4bbae1c51ddc7353
7jNBuhMfak0QtTuaTaWSGz,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Ten Typ Mes i Lepsze Żbiki,Alkopoligamia.com,25,2013,https://i.scdn.co/image/ab67616d0000b273847944ca638658494122466b
3EfDpoDtlBl5J1Of7mcBYs,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Kandydaci na szaleńców,Alkopoligamia.com,34,2011,https://i.scdn.co/image/ab67616d0000b273aae56cf34c5d26c986a45154
4cAtltrwBsHRJQ13klKW8P,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Alkopoligamia: Zapiski Typa,Alkopoligamia.com,26,2011,https://i.scdn.co/image/ab67616d0000b2736c1bf5c9531bf0fcd71236a5
5fcvbMs93gLQ9CdK7rlEgp,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Zamach na przeciętność,Alkopoligamia.com,31,2009,https://i.scdn.co/image/ab67616d0000b273c2cda035548562352f2ab59c
3yABB0yrwCcHJWQnkhDMLu,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Dwa psy przeżyły,Alkopoligamia.com,29,2020-03-18,https://i.scdn.co/image/ab67616d0000b27324282c6c4a32027377e72918
3CSuqjKXLuPU35nJ5VrLBr,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Intymne,Alkopoligamia.com,7,2020-03-03,https://i.scdn.co/image/ab67616d0000b2734ad6078c6b7ec1dd33bf3fd3
37yYZTCuz1QywgpsIrg6qU,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Cierp,Alkopoligamia.com,26,2020-02-18,https://i.scdn.co/image/ab67616d0000b273f557612133493107a5d10707
7dLtOHB9xGlSVR3wacWmXX,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Ostatni raz,Alkopoligamia.com,16,2020-02-04,https://i.scdn.co/image/ab67616d0000b2731827b8b1b8bb0807afdb1a86
3h65ysd0ZBvx2mFCMYoD9K,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Odkąd umarłem,Alkopoligamia.com,25,2020-01-23,https://i.scdn.co/image/ab67616d0000b273de66bce9a30770ac6c1c446b
3uWrDzB9dW1RbSQl4zmFlW,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Bez zmian,Alkopoligamia.com,27,2019-11-07,https://i.scdn.co/image/ab67616d0000b2730aaf2902c58ac38f98a9c62a
3zQ7h9xq1dzExk5Uwsui1T,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Bloki,Alkopoligamia.com,15,2019-08-26,https://i.scdn.co/image/ab67616d0000b27326a65c358e5dd071b39f0197
2NtZDOLUOZdoymSrqr2Bwl,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Kaczzki,Alkopoligamia.com,9,2018-11-28,https://i.scdn.co/image/ab67616d0000b273eb961e9d56660fbd6911edae
0b6gfWiL90gDAbDejJEjNN,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Krzyczał na synka,Alkopoligamia.com,1,2018-03-12,https://i.scdn.co/image/ab67616d0000b273b0064b9802bdf949eae074a5
5VpGCEkX2wuFabzKBea2NY,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Nie bądź ku***,Alkopoligamia.com,2,2018-03-08,https://i.scdn.co/image/ab67616d0000b273c1678c638284c93db6519c4f
5Lef96ZfOCrsUoqDBrTGib,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Odporność,Alkopoligamia.com,8,2018-02-22,https://i.scdn.co/image/ab67616d0000b273767a4d988e3a9de369f6b058
2KWyUBwoPfBRG95W9Y2JpH,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Rudy Kurniawan,Alkopoligamia.com,10,2018-02-22,https://i.scdn.co/image/ab67616d0000b2732490d3a168c1f81d542db3de
4NM0W9V4wa11JkuH2tPhZi,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Wyględów,Alkopoligamia.com,4,2018-02-22,https://i.scdn.co/image/ab67616d0000b2737d59eea6416e0f38649e7b14
4S7eEUhE3bH083duKIjMbL,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Tymczasem (Poczuć się dobrze),Alkopoligamia.com,11,2017-09-06,https://i.scdn.co/image/ab67616d0000b273250691ccda3782ba730651f5
1CyVkXx5zjKYDGHX8ql0I5,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Codzienność,Alkopoligamia.com,7,2017-02-21,https://i.scdn.co/image/ab67616d0000b273d1bc19b9dc57291e03a27fb5
2UFSPxtybJnF2O3ismnpzx,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Czy Ty to Ty,Alkopoligamia.com,4,2016-10-04,https://i.scdn.co/image/ab67616d0000b27327382419739fd0f7cce5dda0
5mn2pSm9mht8nxVLlPPrDA,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Wiedzą,Alkopoligamia.com,8,2016-09-06,https://i.scdn.co/image/ab67616d0000b273724a2cb6a86a8b2065b159a3
5y5oOgGahoTFai5eQcQ6mE,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,Nieiskotne,Alkopoligamia.com,2,2016-08-11,https://i.scdn.co/image/ab67616d0000b273ce697d91ff88aaa5cf8f8794
05wj3rjlLXt2lVkMTgKhwr,3LuYfF9A3UhXY4xqQkXjJ7,Trzeci Wymiar,Odmienny Stan Świadmości,2015 Labirynt,40,2015-05-08,https://i.scdn.co/image/ab67616d0000b273c67b9dca9baf88e1f7c83da0
1titGnXtK3dnCbFBaaiUAx,3LuYfF9A3UhXY4xqQkXjJ7,Trzeci Wymiar,Dolina Klaunoow,Labirynt,36,2012-05-15,https://i.scdn.co/image/ab67616d0000b273d89016e65bfeefdd667d30be
7rLQfsswOCjImWLqGMEQSw,3LuYfF9A3UhXY4xqQkXjJ7,Trzeci Wymiar,Złodzieje Czasu,Labirynt,33,2009-05-11,https://i.scdn.co/image/ab67616d0000b273d922659188234fee83318fe7
0v0aild0KYkWhM2gtNGvvV,3LuYfF9A3UhXY4xqQkXjJ7,Trzeci Wymiar,Inni Niż Wszyscy,Labirynt,29,2006-04-24,https://i.scdn.co/image/ab67616d0000b273d64d4b6821826ae7504937ff
2OVbQRJrdnUaChAsEqlo1J,3LuYfF9A3UhXY4xqQkXjJ7,Trzeci Wymiar,Cztery Pory Rapu,Labirynt,48,2003-10-20,https://i.scdn.co/image/ab67616d0000b273cb498bab77f77940c83145fa
5oTGD0aViAewNrA8pTBC2E,5mufBhOA5JhyLcRr3bPYpA,TUZZA Globale,GIARDINO,TUZZA Globale,52,2020-03-13,https://i.scdn.co/image/ab67616d0000b273207a86ac9e4c0516fb1e0fd2
7t7rZZ9zHRy1bIQ2Pjpbdn,5mufBhOA5JhyLcRr3bPYpA,TUZZA Globale,Fino Alla Fine,Prosto,45,2018-12-21,https://i.scdn.co/image/ab67616d0000b273a486d3a648521f6f10dde64b
4FRUE7DS8XjNCTPfg9G7CN,5mufBhOA5JhyLcRr3bPYpA,TUZZA Globale,HAUTE COUTURE,TUZZA Globale,50,2020-03-05,https://i.scdn.co/image/ab67616d0000b2732371109ef60f1312b1fbd54d
0iG5CpcWZ7Bu1gDJ269Fd4,5mufBhOA5JhyLcRr3bPYpA,TUZZA Globale,PORTOFINO,TUZZA Globale,26,2020-02-20,https://i.scdn.co/image/ab67616d0000b2737b78496845eea4a13fa00d02
7j2tuoB0yBNZH1QQLNNJml,5mufBhOA5JhyLcRr3bPYpA,TUZZA Globale,PARANZA,TUZZA Globale,28,2020-02-11,https://i.scdn.co/image/ab67616d0000b27378cb941ef410d1d1aa083777
1Z2v6F3NgY3gef5qscufk7,5mufBhOA5JhyLcRr3bPYpA,TUZZA Globale,PIÓRO WIECZNE,TUZZA Globale,21,2020-01-23,https://i.scdn.co/image/ab67616d0000b273a7f0d31df514a0263c271d5b
1gLyVOtaWYaihIJHlL92ZT,5mufBhOA5JhyLcRr3bPYpA,TUZZA Globale,LO'REAL,TUZZA Globale,28,2019-12-19,https://i.scdn.co/image/ab67616d0000b273fc548ca5bb72374c5d4e3530
37wgqzNs8X0A4ToDHqtlwr,5mufBhOA5JhyLcRr3bPYpA,TUZZA Globale,OGRODOWA 48,TUZZA Globale,48,2019-12-19,https://i.scdn.co/image/ab67616d0000b273f342f2803b9ae4ff200808ca
67e87ldeS0vlxSvXsfrs0O,5mufBhOA5JhyLcRr3bPYpA,TUZZA Globale,PAŁAC,Prosto,22,2019-10-23,https://i.scdn.co/image/ab67616d0000b2739697af646d10ef4789e73c5e
4r2wzYggD5i9ID08CbXR8f,5mufBhOA5JhyLcRr3bPYpA,TUZZA Globale,MOON MOOD,Prosto,36,2019-06-21,https://i.scdn.co/image/ab67616d0000b2731b4c1a9ace0cd7d424a46d8b
5Y00YZlzYSzkMwOALFBnrp,5mufBhOA5JhyLcRr3bPYpA,TUZZA Globale,KOSMOPOLITA,Prosto,31,2019-05-23,https://i.scdn.co/image/ab67616d0000b2732b0d7b7fdde0c01dd688bf51
1MNDAwYIRZfRhGwxjF8BCu,5mufBhOA5JhyLcRr3bPYpA,TUZZA Globale,GRANDE CUVÉE,Prosto,22,2019-05-14,https://i.scdn.co/image/ab67616d0000b273710d75f8c0295f2f64b78110
4VjCrnXXXr11WBUgfLyUdv,5mufBhOA5JhyLcRr3bPYpA,TUZZA Globale,Denaro,Prosto,14,2018-12-20,https://i.scdn.co/image/ab67616d0000b273bb157b2b25103d0d8eafc6b7
41laZhygHs4BlAYyTNHLDq,5mufBhOA5JhyLcRr3bPYpA,TUZZA Globale,Wenus,Prosto,16,2018-12-13,https://i.scdn.co/image/ab67616d0000b2733047bb5b7a0f145eff156245
5Ql51pxDwjj18nxpo4Kqqq,5mufBhOA5JhyLcRr3bPYpA,TUZZA Globale,Jupitery,Prosto,13,2018-12-06,https://i.scdn.co/image/ab67616d0000b273d8ed8d2d3dcd057365da1708
7hem3v7qxA2xKeSuesHA2p,5mufBhOA5JhyLcRr3bPYpA,TUZZA Globale,Dybala,Prosto,14,2018-11-21,https://i.scdn.co/image/ab67616d0000b2739d1542d1d76c7b2ce603d741
1CQoNAS0nd3QjRwg51zE57,5mufBhOA5JhyLcRr3bPYpA,TUZZA Globale,Globale,Prosto,16,2018-11-07,https://i.scdn.co/image/ab67616d0000b2732802378b352313a9eead0d47
40hSh6oeAsDXXwbVg0ZOOk,5mufBhOA5JhyLcRr3bPYpA,TUZZA Globale,TOP ZZ,TUZZA GLOBALE,29,2018-04-03,https://i.scdn.co/image/ab67616d0000b273f1c4b22f99a83accab364bf9
6VryA5cz48TAmMILLp9x12,5mufBhOA5JhyLcRr3bPYpA,TUZZA Globale,Curumim,TUZZA GLOBALE,19,2018-02-18,https://i.scdn.co/image/ab67616d0000b273ca993da92d57ce99bd895980
1v4t2IK8kfhqhpjy1ZbGxz,5mufBhOA5JhyLcRr3bPYpA,TUZZA Globale,Wenecja,TUZZA GLOBALE,16,2018-02-18,https://i.scdn.co/image/ab67616d0000b273e62902b4d6f0a75676d98ac3
6HzxKd2GZQlJRrAd1cbc5D,5mufBhOA5JhyLcRr3bPYpA,TUZZA Globale,Kappa,TUZZA GLOBALE,18,2018-02-17,https://i.scdn.co/image/ab67616d0000b273869d35b348e9c51aff6cc1d5
3ySXFEfhdlXR7FbG5dCwy7,5mufBhOA5JhyLcRr3bPYpA,TUZZA Globale,A & M,TUZZA GLOBALE,24,2018-02-15,https://i.scdn.co/image/ab67616d0000b2733a380eaa26293c7fafcb7080
5yfNlcEJZ6eGoawXF7Bvdo,5mufBhOA5JhyLcRr3bPYpA,TUZZA Globale,Gazza,TUZZA GLOBALE,18,2018-02-13,https://i.scdn.co/image/ab67616d0000b273f44f1defdd5dda949b5891f7
2oYCHBll7CADeeqXEPMa8k,5mufBhOA5JhyLcRr3bPYpA,TUZZA Globale,Moet Na Dachu,TUZZA GLOBALE,20,2017-06-22,https://i.scdn.co/image/ab67616d0000b2733d19b4c64fcab7ca36b5161a
6M2lAOTybqCYau1GBx37pU,5mufBhOA5JhyLcRr3bPYpA,TUZZA Globale,Złote Cozze,TUZZA GLOBALE,18,2017-05-01,https://i.scdn.co/image/ab67616d0000b273dc177ddc614ef850e6b8f105
6rLkE8Z2KtBoLeIplr8k7F,5mufBhOA5JhyLcRr3bPYpA,TUZZA Globale,Witraże,TUZZA GLOBALE,16,2017-02-14,https://i.scdn.co/image/ab67616d0000b27364f92447b0bb072f97366ccd
1o70lckWs8iIiHMnIdqmMW,5mufBhOA5JhyLcRr3bPYpA,TUZZA Globale,Włoska Robota,TUZZA GLOBALE,27,2017-01-24,https://i.scdn.co/image/ab67616d0000b273b5ff8e3fb70b329c340103a3
68SrGxJrxsV1BJeRHyW9cM,1silJqJQfrrZNFvWWjAyhh,Tymek,FIT,MyMusic Group,64,2020-03-19,https://i.scdn.co/image/ab67616d0000b273cc66d991bbda699498601c7f
5qvedyded0qJuUqhKlinnq,1silJqJQfrrZNFvWWjAyhh,Tymek,Klubowe,MyMusic Group,63,2019-03-22,https://i.scdn.co/image/ab67616d0000b27384eff6cb8854b5a61b6ac7a9
5nQ7roSlNtGbd0NXaq6FDS,1silJqJQfrrZNFvWWjAyhh,Tymek,Sono,MyMusic Group,51,2018-09-21,https://i.scdn.co/image/ab67616d0000b273ebeb18524fad6a49a2d57c97
0n6hsvEVzqAl0EU8eECe6G,1silJqJQfrrZNFvWWjAyhh,Tymek,JestemTymek,Szymon Gwóźdź,42,2017-12-15,https://i.scdn.co/image/ab67616d0000b273592271ce973370d2187a3b21
5gRHuuHi50c4YZQ67pj4jg,1silJqJQfrrZNFvWWjAyhh,Tymek,87 bpm,Universal Music Polska Sp. z o.o.,47,2020-05-07,https://i.scdn.co/image/ab67616d0000b27364901b528ddfc3c0dcc42620
3zZoV6lx8elV07ybIpeks0,1silJqJQfrrZNFvWWjAyhh,Tymek,Fresh N Dope Family Van,Universal Music Polska Sp. z o.o.,48,2020-05-05,https://i.scdn.co/image/ab67616d0000b2735bd6c24a6e02ff1f52c86843
6sTiwOLIys8OVYVZSpwqh9,1silJqJQfrrZNFvWWjAyhh,Tymek,Jeziorko,Universal Music Polska Sp. z o.o.,50,2020-04-20,https://i.scdn.co/image/ab67616d0000b2737a70287b18bf8bf9a7f4828d
3xzkmEoiabUCngS8hkK6V4,1silJqJQfrrZNFvWWjAyhh,Tymek,Tabi,Tymek,42,2020-03-15,https://i.scdn.co/image/ab67616d0000b273ca0ef094ac276802fed15a7b
0ax0gOg6Jy41mSIPLcewZ7,1silJqJQfrrZNFvWWjAyhh,Tymek,Ecstasy,MyMusic Group,43,2020-03-11,https://i.scdn.co/image/ab67616d0000b2730420ec24e403903c4c6225d7
5m0oe3U56EeIcAwVj61xSU,1silJqJQfrrZNFvWWjAyhh,Tymek,Czarne bluzy,QueQuality,53,2020-03-06,https://i.scdn.co/image/ab67616d0000b2734f392a1fc7d824a82c63a406
7lzi5XgVoC3MM3XFsTvO1s,1silJqJQfrrZNFvWWjAyhh,Tymek,OVERHYPE9000,Universal Music Polska Sp. z o.o.,46,2020-02-19,https://i.scdn.co/image/ab67616d0000b27378e55dbfc6ff2b580eeff233
5g7UKkCwomSg2v9s4vXVso,1silJqJQfrrZNFvWWjAyhh,Tymek,Nieśmiertelność,MyMusic Group,35,2020-02-17,https://i.scdn.co/image/ab67616d0000b273364da26baef5e9533c17ba3e
26gQqX3Fa3tCWef62Amimq,1silJqJQfrrZNFvWWjAyhh,Tymek,94,MyMusic Group,44,2020-02-07,https://i.scdn.co/image/ab67616d0000b273686ec206e971560f9c84ddd4
6cIhVC6vOOhCWQH0T1DD4o,1silJqJQfrrZNFvWWjAyhh,Tymek,Milion,MyMusic Group,54,2020-01-31,https://i.scdn.co/image/ab67616d0000b27393bca56f25efdc66acfe03c6
0M2YEpu9HJbbeiM3mgTNbQ,1silJqJQfrrZNFvWWjAyhh,Tymek,Syrop,MyMusic Group,42,2020-01-15,https://i.scdn.co/image/ab67616d0000b2732526ef5d19c09258ebfe1042
6TbZW9UxpRT9nvcW6xU9ep,1silJqJQfrrZNFvWWjAyhh,Tymek,Jednym Wózkiem,MyMusic Group,33,2019-12-27,https://i.scdn.co/image/ab67616d0000b273eeedd9c6e0e65337392e92af
4nMSWs2KxZXANj4FtZPTvN,1silJqJQfrrZNFvWWjAyhh,Tymek,Ciągle w trasie (prod. Michał Graczyk),MyMusic Group,36,2019-12-22,https://i.scdn.co/image/ab67616d0000b27388165b360936ceadb3120c4b
0zQhrUi9wp11NJFXPlecfF,1silJqJQfrrZNFvWWjAyhh,Tymek,Czarne Oczy (Chilaca),MyMusic Group,34,2019-12-18,https://i.scdn.co/image/ab67616d0000b2731d39d7a54e462b588496c914
3scs3mhLfJjIsBHkJ9vEb3,1silJqJQfrrZNFvWWjAyhh,Tymek,Jak Zostałem Gangsterem,MyMusic Group,43,2019-12-13,https://i.scdn.co/image/ab67616d0000b2736a497c4be3e63a32336f29b5
2c0jf61JugUadSMb7l8zuh,1silJqJQfrrZNFvWWjAyhh,Tymek,Hollow,Universal Music Polska Sp. z o.o.,39,2019-12-06,https://i.scdn.co/image/ab67616d0000b273f2cb80b0a7d99395f175622b
2VIpFBfrRoske6Khx1EsZ1,1silJqJQfrrZNFvWWjAyhh,Tymek,Bravi Ragazzi,Universal Music Polska Sp. z o.o.,39,2019-11-26,https://i.scdn.co/image/ab67616d0000b273b13fed6b2d749bf9239dac89
2RMBw6gGJOG0lO9EtjBZQM,1silJqJQfrrZNFvWWjAyhh,Tymek,Wokół Cieni,MyMusic Group,35,2019-11-20,https://i.scdn.co/image/ab67616d0000b273c67d0172c8f1c3ee49c44823
6tnPyTsFpXn817d4TScz11,1silJqJQfrrZNFvWWjAyhh,Tymek,Jak Nas,Universal Music Polska Sp. z o.o.,23,2019-10-21,https://i.scdn.co/image/ab67616d0000b273c3ee696e0803cc33325cf1ae
40mckbL9st784l0zXIQrJM,1silJqJQfrrZNFvWWjAyhh,Tymek,Anioły i Demony,MyMusic Group,54,2019-10-11,https://i.scdn.co/image/ab67616d0000b273fbafa596e5cbe4e9632690b6
